YEAR,GEO,DGUID,Seasonal adjustment,Estimates,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,To general governments,Dollars,81,millions,6,v62305975,1.1.24,3036,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Personal income tax,Dollars,81,millions,6,v62305976,1.1.25,2312,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Other current transfers,Dollars,81,millions,6,v62305977,1.1.26,724,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Of which: contributions to social insurance plans,Dollars,81,millions,6,v62305978,1.1.27,456,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,To non-residents,Dollars,81,millions,6,v62305979,1.1.28,88,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household disposable income,Dollars,81,millions,6,v62305980,1.1.29,25964,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Household disposable income,Dollars,81,millions,6,v62305981,1.1.30,25964,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: household final consumption expenditure,Dollars,81,millions,6,v62305982,1.1.31,26328,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: change in pension entitlements,Dollars,81,millions,6,v105775422,1.1.48,640,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household net saving,Dollars,81,millions,6,v62305983,1.1.32,276,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Household saving rate,Percent,239,units,0,v62305984,1.1.33,1.1,,,,1
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Household net saving,Dollars,81,millions,6,v62305985,1.1.34,276,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: consumption of fixed capital at replacement cost,Dollars,81,millions,6,v62305986,1.1.35,1504,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net capital transfers received,Dollars,81,millions,6,v62305987,1.1.36,0,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-profit institutions serving households,Dollars,81,millions,6,v62305988,1.1.37,0,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From corporations,Dollars,81,millions,6,v62305989,1.1.38,0,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305990,1.1.39,0,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305991,1.1.40,0,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: gross saving and capital transfers,Dollars,81,millions,6,v62305992,1.1.41,1780,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: non-financial capital acquisitions,Dollars,81,millions,6,v62305993,1.1.42,2688,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Fixed capital,Dollars,81,millions,6,v62305994,1.1.43,3112,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,New assets,Dollars,81,millions,6,v62305995,1.1.44,2736,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Existing assets,Dollars,81,millions,6,v62305996,1.1.45,376,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Inventories,Dollars,81,millions,6,v62305997,1.1.46,-424,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: net lending or net borrowing,Dollars,81,millions,6,v62305998,1.1.47,-908,,,,0
1961,Canada,2016A000011124,Unadjusted,Compensation of employees,Dollars,81,millions,6,v62305999,1.2.1,5505,,,,0
1961,Canada,2016A000011124,Unadjusted,Paid to residents by resident entities,Dollars,81,millions,6,v62306000,1.2.2,5496,,,,0
1961,Canada,2016A000011124,Unadjusted,Paid to residents by non-resident entities,Dollars,81,millions,6,v62306001,1.2.3,9,,,,0
1961,Canada,2016A000011124,Unadjusted,Plus: net mixed income,Dollars,81,millions,6,v62306002,1.2.4,1921,,,,0
1961,Canada,2016A000011124,Unadjusted,Non-farm,Dollars,81,millions,6,v62306003,1.2.5,653,,,,0
1961,Canada,2016A000011124,Unadjusted,Farm,Dollars,81,millions,6,v62306004,1.2.6,814,,,,0
1961,Canada,2016A000011124,Unadjusted,Rental income of households,Dollars,81,millions,6,v62306005,1.2.7,454,,,,0
1961,Canada,2016A000011124,Unadjusted,Plus: net property income,Dollars,81,millions,6,v62306006,1.2.8,330,,,,0
1961,Canada,2016A000011124,Unadjusted,Property income received,Dollars,81,millions,6,v62306007,1.2.9,606,,,,0
1961,Canada,2016A000011124,Unadjusted,Less: property income paid,Dollars,81,millions,6,v62306008,1.2.10,276,,,,0
1961,Canada,2016A000011124,Unadjusted,Equals: primary household income,Dollars,81,millions,6,v62306009,1.2.11,7756,,,,0
1961,Canada,2016A000011124,Unadjusted,Primary household income,Dollars,81,millions,6,v62306010,1.2.12,7756,,,,0
1961,Canada,2016A000011124,Unadjusted,Plus: current transfers received,Dollars,81,millions,6,v62306011,1.2.13,690,,,,0
1961,Canada,2016A000011124,Unadjusted,From non-profit institutions serving households,Dollars,81,millions,6,v62306012,1.2.14,59,,,,0
1961,Canada,2016A000011124,Unadjusted,From corporations,Dollars,81,millions,6,v62306013,1.2.15,116,,,,0
1961,Canada,2016A000011124,Unadjusted,From general governments,Dollars,81,millions,6,v62306014,1.2.16,497,,,,0
1961,Canada,2016A000011124,Unadjusted,Employment insurance benefits,Dollars,81,millions,6,v62306015,1.2.17,54,,,,0
1961,Canada,2016A000011124,Unadjusted,Social security benefits,Dollars,81,millions,6,v62306016,1.2.18,23,,,,0
1961,Canada,2016A000011124,Unadjusted,Other benefits,Dollars,81,millions,6,v62306017,1.2.19,420,,,,0
1961,Canada,2016A000011124,Unadjusted,From non-residents,Dollars,81,millions,6,v62306018,1.2.20,18,,,,0
1961,Canada,2016A000011124,Unadjusted,Less: current transfers paid,Dollars,81,millions,6,v62306019,1.2.21,1288,,,,0
1961,Canada,2016A000011124,Unadjusted,To non-profit institutions serving households,Dollars,81,millions,6,v62306020,1.2.22,225,,,,0
1961,Canada,2016A000011124,Unadjusted,To corporations,Dollars,81,millions,6,v62306021,1.2.23,277,,,,0
1961,Canada,2016A000011124,Unadjusted,To general governments,Dollars,81,millions,6,v62306022,1.2.24,764,,,,0
1961,Canada,2016A000011124,Unadjusted,Personal income tax,Dollars,81,millions,6,v62306023,1.2.25,578,,,,0
1961,Canada,2016A000011124,Unadjusted,Other current transfers,Dollars,81,millions,6,v62306024,1.2.26,186,,,,0
1961,Canada,2016A000011124,Unadjusted,Of which: contributions to social insurance plans,Dollars,81,millions,6,v62306025,1.2.27,117,,,,0
1961,Canada,2016A000011124,Unadjusted,To non-residents,Dollars,81,millions,6,v62306026,1.2.28,22,,,,0
1961,Canada,2016A000011124,Unadjusted,Equals: household disposable income,Dollars,81,millions,6,v62306027,1.2.29,7158,,,,0
1961,Canada,2016A000011124,Unadjusted,Household disposable income,Dollars,81,millions,6,v62306028,1.2.30,7158,,,,0
1961,Canada,2016A000011124,Unadjusted,Less: household final consumption expenditure,Dollars,81,millions,6,v62306029,1.2.31,6352,,,,0
1961,Canada,2016A000011124,Unadjusted,Plus: change in pension entitlements,Dollars,81,millions,6,v105775423,1.2.48,161,,,,0
1961,Canada,2016A000011124,Unadjusted,Equals: household net saving,Dollars,81,millions,6,v62306030,1.2.32,967,,,,0
1961,Canada,2016A000011124,Unadjusted,Household saving rate,Percent,239,units,0,v62306031,1.2.33,13.5,,,,1
1961,Canada,2016A000011124,Unadjusted,Household net saving,Dollars,81,millions,6,v62306032,1.2.34,967,,,,0
1961,Canada,2016A000011124,Unadjusted,Plus: consumption of fixed capital at replacement cost,Dollars,81,millions,6,v62306033,1.2.35,378,,,,0
1961,Canada,2016A000011124,Unadjusted,Plus: net capital transfers received,Dollars,81,millions,6,v62306034,1.2.36,0,,,,0
1961,Canada,2016A000011124,Unadjusted,From non-profit institutions serving households,Dollars,81,millions,6,v62306035,1.2.37,0,,,,0
1961,Canada,2016A000011124,Unadjusted,From corporations,Dollars,81,millions,6,v62306036,1.2.38,0,,,,0
1961,Canada,2016A000011124,Unadjusted,From general governments,Dollars,81,millions,6,v62306037,1.2.39,0,,,,0
1961,Canada,2016A000011124,Unadjusted,From non-residents,Dollars,81,millions,6,v62306038,1.2.40,0,,,,0
1961,Canada,2016A000011124,Unadjusted,Equals: gross saving and capital transfers,Dollars,81,millions,6,v62306039,1.2.41,1345,,,,0
1961,Canada,2016A000011124,Unadjusted,Less: non-financial capital acquisitions,Dollars,81,millions,6,v62306040,1.2.42,1322,,,,0
1961,Canada,2016A000011124,Unadjusted,Fixed capital,Dollars,81,millions,6,v62306041,1.2.43,890,,,,0
1961,Canada,2016A000011124,Unadjusted,New assets,Dollars,81,millions,6,v62306042,1.2.44,779,,,,0
1961,Canada,2016A000011124,Unadjusted,Existing assets,Dollars,81,millions,6,v62306043,1.2.45,111,,,,0
1961,Canada,2016A000011124,Unadjusted,Inventories,Dollars,81,millions,6,v62306044,1.2.46,432,,,,0
1961,Canada,2016A000011124,Unadjusted,Equals: net lending or net borrowing,Dollars,81,millions,6,v62306045,1.2.47,23,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Compensation of employees,Dollars,81,millions,6,v62305952,1.1.1,21768,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Paid to residents by resident entities,Dollars,81,millions,6,v62305953,1.1.2,21732,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Paid to residents by non-resident entities,Dollars,81,millions,6,v62305954,1.1.3,36,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net mixed income,Dollars,81,millions,6,v62305955,1.1.4,5264,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Non-farm,Dollars,81,millions,6,v62305956,1.1.5,2500,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Farm,Dollars,81,millions,6,v62305957,1.1.6,1080,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Rental income of households,Dollars,81,millions,6,v62305958,1.1.7,1684,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net property income,Dollars,81,millions,6,v62305959,1.1.8,1436,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Property income received,Dollars,81,millions,6,v62305960,1.1.9,2584,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: property income paid,Dollars,81,millions,6,v62305961,1.1.10,1148,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: primary household income,Dollars,81,millions,6,v62305962,1.1.11,28468,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Primary household income,Dollars,81,millions,6,v62305963,1.1.12,28468,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: current transfers received,Dollars,81,millions,6,v62305964,1.1.13,3076,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-profit institutions serving households,Dollars,81,millions,6,v62305965,1.1.14,232,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From corporations,Dollars,81,millions,6,v62305966,1.1.15,468,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305967,1.1.16,2308,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Employment insurance benefits,Dollars,81,millions,6,v62305968,1.1.17,428,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Social security benefits,Dollars,81,millions,6,v62305969,1.1.18,96,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Other benefits,Dollars,81,millions,6,v62305970,1.1.19,1784,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305971,1.1.20,68,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: current transfers paid,Dollars,81,millions,6,v62305972,1.1.21,5128,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,To non-profit institutions serving households,Dollars,81,millions,6,v62305973,1.1.22,888,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,To corporations,Dollars,81,millions,6,v62305974,1.1.23,1120,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,To general governments,Dollars,81,millions,6,v62305975,1.1.24,3032,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Personal income tax,Dollars,81,millions,6,v62305976,1.1.25,2320,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Other current transfers,Dollars,81,millions,6,v62305977,1.1.26,712,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Of which: contributions to social insurance plans,Dollars,81,millions,6,v62305978,1.1.27,456,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,To non-residents,Dollars,81,millions,6,v62305979,1.1.28,88,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household disposable income,Dollars,81,millions,6,v62305980,1.1.29,26416,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Household disposable income,Dollars,81,millions,6,v62305981,1.1.30,26416,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: household final consumption expenditure,Dollars,81,millions,6,v62305982,1.1.31,26520,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: change in pension entitlements,Dollars,81,millions,6,v105775422,1.1.48,652,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: household net saving,Dollars,81,millions,6,v62305983,1.1.32,548,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Household saving rate,Percent,239,units,0,v62305984,1.1.33,2.1,,,,1
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Household net saving,Dollars,81,millions,6,v62305985,1.1.34,548,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: consumption of fixed capital at replacement cost,Dollars,81,millions,6,v62305986,1.1.35,1504,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Plus: net capital transfers received,Dollars,81,millions,6,v62305987,1.1.36,4,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-profit institutions serving households,Dollars,81,millions,6,v62305988,1.1.37,0,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From corporations,Dollars,81,millions,6,v62305989,1.1.38,0,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From general governments,Dollars,81,millions,6,v62305990,1.1.39,4,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,From non-residents,Dollars,81,millions,6,v62305991,1.1.40,0,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: gross saving and capital transfers,Dollars,81,millions,6,v62305992,1.1.41,2056,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Less: non-financial capital acquisitions,Dollars,81,millions,6,v62305993,1.1.42,2648,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Fixed capital,Dollars,81,millions,6,v62305994,1.1.43,3024,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,New assets,Dollars,81,millions,6,v62305995,1.1.44,2660,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Existing assets,Dollars,81,millions,6,v62305996,1.1.45,364,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Inventories,Dollars,81,millions,6,v62305997,1.1.46,-376,,,,0
1961,Canada,2016A000011124,Seasonally adjusted at annual rates,Equals: net lending or net borrowing,Dollars,81,millions,6,v62305998,1.1.47,-592,,,,0
1961,Canada,2016A000011124,Unadjusted,Compensation of employees,Dollars,81,millions,6,v62305999,1.2.1,5479,,,,0
1961,Canada,2016A000011124,Unadjusted,Paid to residents by resident entities,Dollars,81,millions,6,v62306000,1.2.2,5470,,,,0
1961,Canada,2016A000011124,Unadjusted,Paid to residents by non-resident entities,Dollars,81,millions,6,v62306001,1.2.3,9,,,,0
1961,Canada,2016A000011124,Unadjusted,Plus: net mixed income,Dollars,81,millions,6,v62306002,1.2.4,1158,,,,0
1961,Canada,2016A000011124,Unadjusted,Non-farm,Dollars,81,millions,6,v62306003,1.2.5,637,,,,0
1961,Canada,2016A000011124,Unadjusted,Farm,Dollars,81,millions,6,v62306004,1.2.6,101,,,,0
1961,Canada,2016A000011124,Unadjusted,Rental income of households,Dollars,81,millions,6,v62306005,1.2.7,420,,,,0
1961,Canada,2016A000011124,Unadjusted,Plus: net property income,Dollars,81,millions,6,v62306006,1.2.8,383,,,,0
1961,Canada,2016A000011124,Unadjusted,Property income received,Dollars,81,millions,6,v62306007,1.2.9,671,,,,0
1961,Canada,2016A000011124,Unadjusted,Less: property income paid,Dollars,81,millions,6,v62306008,1.2.10,288,,,,0
1961,Canada,2016A000011124,Unadjusted,Equals: primary household income,Dollars,81,millions,6,v62306009,1.2.11,7020,,,,0
1961,Canada,2016A000011124,Unadjusted,Primary household income,Dollars,81,millions,6,v62306010,1.2.12,7020,,,,0
1961,Canada,2016A000011124,Unadjusted,Plus: current transfers received,Dollars,81,millions,6,v62306011,1.2.13,725,,,,0
